146,11,1991,Nissan,Skyline,30,2,0,2,0,2,2
147,108,2013,Audi,S4,14,2,0,2,0,2,2
148,42,2001,Dodge,Viper,8,0,0,2,0,2,0
149,111,2007,Bmw,328i,10,0,0,2,0,0,4
150,17,2016,Mercedes,C43,34,0,0,2,0,0,2
151,75,2012,Subaru,WRX,6,0,0,2,0,0,0
152,212,2001,Lexus,Is300,6,0,0,2,0,0,0
153,184,2010,Volkswagen,Cc,8,0,0,2,0,0,0
154,187,2007,Subaru,Legacy,26,2,0,0,0,2,2
155,76,2005,Subaru,Sti,12,2,0,0,0,2,0
156,1,2012,Subaru,WRX,6,2,0,0,0,2,0
157,94,2004,Volkswagen,Gti,10,0,0,0,0,0,2
158,72,2016,Honda,Civic si,4,0,0,0,0,0,0
159,70,2014,Honda,Civic,0,0,0,0,0,0,0
160,66,2010,Volkswagen,Gti,4,0,0,0,0,0,0
161,64,2004,Subaru,Forester,6,0,0,0,0,0,0
162,40,2007,Subaru,Legacy,6,0,0,0,0,0,0
163,4,2007,Honda,Civic,14,0,0,0,0,0,0
164,197,2010,Audi,A4,2,0,0,0,0,0,0
165,174,2006,Acura,Rsx,4,0,0,0,0,0,0
166,101,2014,Honda,Civic,0,0,0,0,0,0,0
167,0,2015,Chevy,Camaro,0,0,0,0,0,0,0
