40,189,2012,Toyota,Fj cruiser,50,0,4,8,28,2,2
41,122,2011,Infiniti,M37s,44,0,2,6,28,0,4
42,57,2015,Scion,Frs,80,4,4,14,26,4,4
43,12,1990,Nissan,240,62,2,4,16,26,4,4
44,41,2012,Acura,Tsx,64,2,4,16,26,4,2
45,176,2014,Mitsu,Lancer,40,0,0,12,26,0,4
46,84,2012,Mercedes,Cl63amg,70,4,4,14,24,4,2
47,53,2013,Subaru,WRX,60,2,2,16,24,2,4
48,85,2017,Honda,Accord,42,0,2,16,24,0,4
49,121,2012,Acura,TL,44,2,0,18,24,0,4
50,Showcar,2014,Nissan,Gtr,44,2,2,12,22,,4
51,218,2010,Chevy,Camaro,64,4,4,10,22,4,4
52,21,2009,Subaru,WRX,62,2,4,16,22,4,4
53,38,2017,Hyundai,Elantra sport,62,2,4,14,22,4,0
54,52,2007,Mazda,Speed 3,48,2,2,8,22,2,2
55,51,2015,Subaru,WRX,50,2,2,10,22,2,2
56,19,2001,Mitsu,Evo7,40,2,0,8,22,2,2
57,110,2011,Toyota,Camry,58,0,6,24,22,0,4
58,162,2014,Nissan,370z,36,0,0,4,22,0,2
59,43,2011,Toyota,4 Runner,54,0,4,16,20,4,4
60,88,2008,Honda,Accord,48,2,4,14,20,2,4
61,8,1991,Nissan,Skyline,44,2,0,12,20,2,4
62,30,2012,Hyundai,Celoster,66,2,6,20,20,2,4
63,45,2006,Acura,TL,42,0,2,10,20,2,2
64,18,2015,Audi,S3,38,2,2,10,20,2,2
65,99,2014,Honda,Civic si,38,2,0,8,20,0,4
66,141,1993,Mazda,Miata,26,0,0,6,20,0,2
67,9,1996,Nissan,240,44,4,0,4,18,4,4
68,118,1993,Honda,Civic,44,2,0,14,18,4,4
69,104,2014,Honda,Civic si,48,2,4,6,18,4,2
70,232,2018,Subaru,WRX,46,2,2,12,18,4,0
71,6,2016,Volkswagen,Golf r,54,2,4,10,18,2,4
72,37,2015,Subaru,Sti,54,2,4,14,18,2,4
73,44,2018,Honda,Civic si,40,2,4,4,18,2,2
74,200,2016,Subaru,WRX,36,0,2,10,18,2,2
75,11,1991,Nissan,Skyline,30,2,0,2,18,2,2
76,211,2004,Acura,Tsx,48,0,2,16,18,2,0
77,20,2009,Infiniti,G37,38,2,2,10,18,0,2
78,17,2016,Mercedes,C43,34,0,0,2,18,0,2
79,49,1997,Acura,Integra,42,2,2,6,16,4,4
80,56,2009,Volkswagen,Jetta,42,2,2,10,16,2,2
81,4341,1992,Nissan,Rps13,32,2,0,2,16,2,2
82,145,1990,Volkswagen,Gti,38,2,2,8,16,2,2
83,134,2013,Subaru,WRX,52,2,2,12,16,2,2
84,10,2001,Nissan,S15,34,2,0,8,16,2,2
85,137,2017,Ford,Focus rs,54,4,4,12,16,2,0
86,7,2014,Nissan,Sentra,30,2,0,8,16,0,4
87,238,1982,Volkswagen,Rabbit,28,0,0,10,16,0,2
88,181,2003,Volkswagen,Gti,30,2,0,6,16,0,2
89,130,2016,Honda,Civic si,24,0,2,2,16,0,0
90,187,2007,Subaru,Legacy,26,2,0,0,14,2,2
91,46,2008,Volkswagen,R32,32,0,2,6,14,2,0
92,207,1993,Honda,Civic eG,40,2,4,10,14,2,0
93,140,1995,Mitsu,Evo8,44,2,2,10,14,2,0
94,242,2014,Nissan,Maxima,26,0,2,6,14,0,2
95,2,2016,Bmw,M2,24,0,0,6,14,0,2
96,153,2017,Subaru,Brz,42,0,0,20,14,0,2
97,150,2006,Nissan,350z,22,0,0,4,14,0,2
98,144,2016,Volkswagen,Gti,28,0,2,10,14,0,2
99,120,2014,Ford,Focus st,30,2,0,6,12,2,2
100,78,2015,Mazda,6,36,2,2,14,12,2,0
101,114,2010,Volkswagen,Gti,26,0,0,8,12,0,2
102,4,2007,Honda,Civic,14,0,0,0,12,0,0
103,226,2008,Honda,Accord,18,0,0,6,12,0,0
104,116,2008,Audi,A4,28,0,2,6,10,2,4
105,24,2013,Subaru,BRZ,32,2,0,16,10,2,2
106,93,2005,Acura,TL,22,2,2,6,10,2,0
107,222,2015,Lexus,Is250,40,0,6,18,10,0,4
108,79,1993,Mazda,Miata,18,0,0,8,10,0,2
109,241,2007,Toyota,Camry,24,0,2,10,10,0,2
110,235,2013,Scion,Frs,20,0,0,6,10,0,2
111,163,2013,Mitsu,Ralliart,22,2,0,4,10,0,2
112,22,2007,Honda,Civic,24,0,2,12,8,2,2
113,59,2012,Volkswagen,Golf,28,2,2,6,8,2,0
114,34,2010,Honda,Fit,18,0,0,8,8,2,0
115,94,2004,Volkswagen,Gti,10,0,0,0,8,0,2
116,89,2014,Honda,Civic si,16,0,2,4,8,0,2
117,230,2004,Acura,Tsx,20,0,2,8,8,0,2
118,220,2004,Audi,A4,14,0,2,4,8,0,2
119,14,1990,Nissan,Skyline,26,2,0,8,8,0,2
120,92,2017,Hyundai,Elantra sport,30,0,2,14,8,0,0
121,182,2012,Volkswagen,Cc,20,2,0,6,6,2,2
122,108,2013,Audi,S4,14,2,0,2,6,2,2
123,81,2016,Volkswagen,GTI,24,2,0,12,6,2,0
124,98,2012,Mercedes,C63,26,2,0,10,6,0,2
125,96,2017,Volkswagen,Gti,10,0,2,0,6,0,2
126,68,2013,Nissan,Altima,10,0,0,4,6,0,2
127,67,2015,Subaru,Sti,14,0,0,4,6,0,2
128,193,2014,Nissan,Ssntra,14,0,2,4,6,0,2
129,183,2005,Volkswagen,Jetta,16,2,2,2,6,0,2
130,167,2016,Ford,Mystang,20,2,0,6,6,0,2
131,102,2015,Honda,Accord,10,0,0,4,6,0,2
132,95,2004,Infiniti,G35,12,0,0,6,6,0,0
133,64,2004,Subaru,Forester,6,0,0,0,6,0,0
134,40,2007,Subaru,Legacy,6,0,0,0,6,0,0
135,243,2008,Toyota,Matrix,10,0,0,4,6,0,0
136,138,1990,Mazda,Miata,10,0,2,0,6,0,0
137,186,2012,Volkswagen,Gli,14,0,0,2,4,6,0
138,179,2004,Volkswagen,R32,38,4,0,6,4,2,2
139,76,2005,Subaru,Sti,12,2,0,0,4,2,0
140,219,2016,Ford,Focus rs,26,2,2,8,4,2,0
141,111,2007,Bmw,328i,10,0,0,2,4,0,4
142,74,2015,Honda,Accord,8,0,0,4,4,0,2
143,177,2005,Volkswagen,Jetta gli,12,0,0,4,4,0,2
144,72,2016,Honda,Civic si,4,0,0,0,4,0,0
145,28,1995,Bmw,318xi,8,0,0,4,4,0,0
146,212,2001,Lexus,Is300,6,0,0,2,4,0,0
147,190,1995,Lexus,Sc300,10,0,0,6,4,0,0
148,185,2013,Volkswagen,Jett,8,0,0,4,4,0,0
149,159,2013,Hyundai,Gen coupe,14,0,0,6,4,0,0
150,172,2014,Bmw,4,22,0,0,4,2,6,0
151,42,2001,Dodge,Viper,8,0,0,2,2,2,0
152,1,2012,Subaru,WRX,6,2,0,0,2,2,0
153,86,1996,Volkswagen,Jetta,8,0,4,2,2,0,0
154,75,2012,Subaru,WRX,6,0,0,2,2,0,0
155,71,2008,Acura,TL,6,0,0,4,2,0,0
156,69,2018,Subaru,WRX,8,0,0,6,2,0,0
157,66,2010,Volkswagen,Gti,4,0,0,0,2,0,0
158,197,2010,Audi,A4,2,0,0,0,2,0,0
159,184,2010,Volkswagen,Cc,8,0,0,2,2,0,0
160,174,2006,Acura,Rsx,4,0,0,0,2,0,0
161,16,2008,Nissan,350z,10,0,0,4,2,0,0
162,100,2006,Volvo,S60r,22,2,0,6,2,0,0
163,Vip,2008,Volkswagen,Gli,16,2,2,4,0,2,0
164,70,2014,Honda,Civic,0,0,0,0,0,0,0
165,237,1987,Volkswagen,Jetta,10,0,0,4,0,0,0
166,101,2014,Honda,Civic,0,0,0,0,0,0,0
167,0,2015,Chevy,Camaro,0,0,0,0,0,0,0
