81,98,2012,Mercedes,C63,26,2,0,10,6,0,2
82,189,2012,Toyota,Fj cruiser,50,0,4,8,28,2,2
83,52,2007,Mazda,Speed 3,48,2,2,8,22,2,2
84,19,2001,Mitsu,Evo7,40,2,0,8,22,2,2
85,99,2014,Honda,Civic si,38,2,0,8,20,0,4
86,145,1990,Volkswagen,Gti,38,2,2,8,16,2,2
87,10,2001,Nissan,S15,34,2,0,8,16,2,2
88,7,2014,Nissan,Sentra,30,2,0,8,16,0,4
89,114,2010,Volkswagen,Gti,26,0,0,8,12,0,2
90,79,1993,Mazda,Miata,18,0,0,8,10,0,2
91,34,2010,Honda,Fit,18,0,0,8,8,2,0
92,230,2004,Acura,Tsx,20,0,2,8,8,0,2
93,14,1990,Nissan,Skyline,26,2,0,8,8,0,2
94,219,2016,Ford,Focus rs,26,2,2,8,4,2,0
95,5,2003,Acura,Rsx,50,2,2,6,28,4,4
96,122,2011,Infiniti,M37s,44,0,2,6,28,0,4
97,141,1993,Mazda,Miata,26,0,0,6,20,0,2
98,104,2014,Honda,Civic si,48,2,4,6,18,4,2
99,49,1997,Acura,Integra,42,2,2,6,16,4,4
100,181,2003,Volkswagen,Gti,30,2,0,6,16,0,2
101,46,2008,Volkswagen,R32,32,0,2,6,14,2,0
102,242,2014,Nissan,Maxima,26,0,2,6,14,0,2
103,2,2016,Bmw,M2,24,0,0,6,14,0,2
104,120,2014,Ford,Focus st,30,2,0,6,12,2,2
105,226,2008,Honda,Accord,18,0,0,6,12,0,0
106,116,2008,Audi,A4,28,0,2,6,10,2,4
107,93,2005,Acura,TL,22,2,2,6,10,2,0
108,235,2013,Scion,Frs,20,0,0,6,10,0,2
109,59,2012,Volkswagen,Golf,28,2,2,6,8,2,0
110,182,2012,Volkswagen,Cc,20,2,0,6,6,2,2
111,167,2016,Ford,Mystang,20,2,0,6,6,0,2
112,95,2004,Infiniti,G35,12,0,0,6,6,0,0
113,179,2004,Volkswagen,R32,38,4,0,6,4,2,2
114,190,1995,Lexus,Sc300,10,0,0,6,4,0,0
115,159,2013,Hyundai,Gen coupe,14,0,0,6,4,0,0
116,69,2018,Subaru,WRX,8,0,0,6,2,0,0
117,100,2006,Volvo,S60r,22,2,0,6,2,0,0
118,162,2014,Nissan,370z,36,0,0,4,22,0,2
119,9,1996,Nissan,240,44,4,0,4,18,4,4
120,44,2018,Honda,Civic si,40,2,4,4,18,2,2
121,150,2006,Nissan,350z,22,0,0,4,14,0,2
122,163,2013,Mitsu,Ralliart,22,2,0,4,10,0,2
123,89,2014,Honda,Civic si,16,0,2,4,8,0,2
124,220,2004,Audi,A4,14,0,2,4,8,0,2
125,68,2013,Nissan,Altima,10,0,0,4,6,0,2
126,67,2015,Subaru,Sti,14,0,0,4,6,0,2
127,193,2014,Nissan,Ssntra,14,0,2,4,6,0,2
128,102,2015,Honda,Accord,10,0,0,4,6,0,2
129,243,2008,Toyota,Matrix,10,0,0,4,6,0,0
130,74,2015,Honda,Accord,8,0,0,4,4,0,2
131,177,2005,Volkswagen,Jetta gli,12,0,0,4,4,0,2
132,28,1995,Bmw,318xi,8,0,0,4,4,0,0
133,185,2013,Volkswagen,Jett,8,0,0,4,4,0,0
134,172,2014,Bmw,4,22,0,0,4,2,6,0
135,71,2008,Acura,TL,6,0,0,4,2,0,0
136,16,2008,Nissan,350z,10,0,0,4,2,0,0
137,Vip,2008,Volkswagen,Gli,16,2,2,4,0,2,0
138,237,1987,Volkswagen,Jetta,10,0,0,4,0,0,0
139,11,1991,Nissan,Skyline,30,2,0,2,18,2,2
140,17,2016,Mercedes,C43,34,0,0,2,18,0,2
141,4341,1992,Nissan,Rps13,32,2,0,2,16,2,2
142,130,2016,Honda,Civic si,24,0,2,2,16,0,0
143,108,2013,Audi,S4,14,2,0,2,6,2,2
144,183,2005,Volkswagen,Jetta,16,2,2,2,6,0,2
145,186,2012,Volkswagen,Gli,14,0,0,2,4,6,0
146,111,2007,Bmw,328i,10,0,0,2,4,0,4
147,212,2001,Lexus,Is300,6,0,0,2,4,0,0
148,42,2001,Dodge,Viper,8,0,0,2,2,2,0
149,86,1996,Volkswagen,Jetta,8,0,4,2,2,0,0
150,75,2012,Subaru,WRX,6,0,0,2,2,0,0
151,184,2010,Volkswagen,Cc,8,0,0,2,2,0,0
152,187,2007,Subaru,Legacy,26,2,0,0,14,2,2
153,4,2007,Honda,Civic,14,0,0,0,12,0,0
154,94,2004,Volkswagen,Gti,10,0,0,0,8,0,2
155,96,2017,Volkswagen,Gti,10,0,2,0,6,0,2
156,64,2004,Subaru,Forester,6,0,0,0,6,0,0
157,40,2007,Subaru,Legacy,6,0,0,0,6,0,0
158,138,1990,Mazda,Miata,10,0,2,0,6,0,0
159,76,2005,Subaru,Sti,12,2,0,0,4,2,0
160,72,2016,Honda,Civic si,4,0,0,0,4,0,0
161,1,2012,Subaru,WRX,6,2,0,0,2,2,0
162,66,2010,Volkswagen,Gti,4,0,0,0,2,0,0
163,197,2010,Audi,A4,2,0,0,0,2,0,0
164,174,2006,Acura,Rsx,4,0,0,0,2,0,0
165,70,2014,Honda,Civic,0,0,0,0,0,0,0
166,101,2014,Honda,Civic,0,0,0,0,0,0,0
167,0,2015,Chevy,Camaro,0,0,0,0,0,0,0
