1,Rank,Car_ID,Year,Make,Model,Total,Racer,Engine,BodyFrame,Mods,Car_Overall,Mods_Overall
2,124,2015,Jeep,Wrangler,124,12,24,30,48,4,6
3,113,2012,Acura,Tsx sportwagon,116,6,30,30,42,2,6
4,15,2014,Audi,S4,120,12,26,28,46,2,6
5,112,2008,Acura,TL,110,4,28,28,42,2,6
6,83,2014,Honda,Accord,112,12,24,28,36,6,6
7,50,2015,Acura,TLX,102,14,18,28,34,2,6
8,128,2010,Infiniti,G37,128,18,26,26,48,4,6
9,126,2010,Volkswagen,Eos,92,0,24,26,36,0,6
10,180,2011,Volkswagen,Gti,82,4,16,26,30,2,4
11,91,2010,Mitsu,Lancer,102,8,24,24,38,2,6
12,161,2012,Nissan,370z,84,4,10,24,38,2,6
13,13,2016,Honda,Civic 1.5t,92,4,22,24,36,0,6
14,31,2007,Honda,Fit,102,14,24,24,30,4,6
15,127,2013,Acura,Tsx,86,4,20,24,28,4,6
16,156,2014,Volkswagen,Gli,56,0,0,24,28,0,4
17,110,2011,Toyota,Camry,58,0,12,24,18,0,4
18,65,2009,Honda,Fit,106,6,26,22,42,4,6
19,175,2006,Honda,Civic,92,8,26,22,28,4,4
20,25,2012,Mercedes,C250,78,6,16,22,26,4,4
21,63,2010,Honda,Civic,86,4,22,20,34,2,4
22,216,2007,Chrystler,300,96,16,20,20,32,4,4
23,106,2007,Acura,Tl type s,78,8,14,20,30,2,4
24,3,2011,Nissan,370,84,16,16,20,24,4,4
25,30,2012,Hyundai,Celoster,66,4,20,20,16,2,4
26,153,2017,Subaru,Brz,42,0,8,20,12,0,2
27,103,2010,Acura,Tsx,72,2,12,18,36,0,4
28,170,2014,Chevy,Cruze,50,0,0,18,28,0,4
29,39,2011,Honda,Civic,72,6,14,18,26,4,4
30,23,1998,Subaru,Legacy,62,2,10,18,22,4,6
31,121,2012,Acura,TL,44,2,0,18,20,0,4
32,222,2015,Lexus,Is250,40,0,12,18,6,0,4
33,228,2010,Nissan,370,92,14,20,16,34,4,4
34,158,2007,Nissan,350z,64,4,4,16,32,2,6
35,115,2001,Honda,Crv,56,0,10,16,26,0,4
36,36,2016,Subaru,WRX,74,10,16,16,24,4,4
37,41,2012,Acura,Tsx,64,4,14,16,24,4,2
38,12,1990,Nissan,240,62,4,12,16,22,4,4
39,53,2013,Subaru,WRX,60,8,10,16,20,2,4
40,85,2017,Honda,Accord,42,0,2,16,20,0,4
41,21,2009,Subaru,WRX,62,6,14,16,18,4,4
42,211,2004,Acura,Tsx,48,0,12,16,18,2,0
43,43,2011,Toyota,4 Runner,54,2,12,16,16,4,4
44,24,2013,Subaru,BRZ,32,2,2,16,8,2,2
45,178,2009,Honda,Oddesy,72,6,12,14,32,2,6
46,35,2016,Honda,Civic,60,2,12,14,28,0,4
47,33,2015,Subaru,Sti,68,8,12,14,26,4,4
48,57,2015,Scion,Frs,80,16,20,14,22,4,4
49,84,2012,Mercedes,Cl63amg,70,12,16,14,22,4,2
50,38,2017,Hyundai,Elantra sport,62,6,16,14,22,4,0
51,88,2008,Honda,Accord,48,2,10,14,16,2,4
52,118,1993,Honda,Civic,44,4,4,14,14,4,4
53,37,2015,Subaru,Sti,54,6,14,14,14,2,4
54,78,2015,Mazda,6,36,2,6,14,12,2,0
55,92,2017,Hyundai,Elantra sport,30,2,6,14,8,0,0
56,225,2016,Acura,TLX,52,0,4,12,32,0,4
57,1051,2006,Acura,Tsx,66,6,16,12,26,2,4
58,48,2015,Acura,TLX,62,4,14,12,24,4,4
59,176,2014,Mitsu,Lancer,40,0,2,12,22,0,4
60,Showcar,2014,Nissan,Gtr,44,6,4,12,18,,4
61,232,2018,Subaru,WRX,46,6,6,12,18,4,0
62,8,1991,Nissan,Skyline,44,6,4,12,16,2,4
63,137,2017,Ford,Focus rs,54,10,14,12,16,2,0
64,134,2013,Subaru,WRX,52,10,12,12,14,2,2
65,22,2007,Honda,Civic,24,0,2,12,6,2,2
66,81,2016,Volkswagen,GTI,24,4,0,12,6,2,0
67,142,1993,Toyota,Supra,58,4,8,10,26,4,6
68,123,2006,Lexus,Sc430,66,8,18,10,26,0,4
69,51,2015,Subaru,WRX,50,6,10,10,20,2,2
70,218,2010,Chevy,Camaro,64,12,16,10,18,4,4
71,45,2006,Acura,TL,42,0,10,10,18,2,2
72,18,2015,Audi,S3,38,4,2,10,18,2,2
73,200,2016,Subaru,WRX,36,0,6,10,16,2,2
74,20,2009,Infiniti,G37,38,6,4,10,16,0,2
75,6,2016,Volkswagen,Golf r,54,6,18,10,14,2,4
76,56,2009,Volkswagen,Jetta,42,4,10,10,14,2,2
77,207,1993,Honda,Civic eG,40,4,10,10,14,2,0
78,140,1995,Mitsu,Evo8,44,8,10,10,14,2,0
79,238,1982,Volkswagen,Rabbit,28,0,2,10,14,0,2
80,144,2016,Volkswagen,Gti,28,0,4,10,12,0,2
81,241,2007,Toyota,Camry,24,0,4,10,8,0,2
82,98,2012,Mercedes,C63,26,4,6,10,4,0,2
83,189,2012,Toyota,Fj cruiser,50,2,10,8,26,2,2
84,52,2007,Mazda,Speed 3,48,6,10,8,20,2,2
85,19,2001,Mitsu,Evo7,40,6,2,8,20,2,2
86,99,2014,Honda,Civic si,38,4,6,8,16,0,4
87,145,1990,Volkswagen,Gti,38,6,6,8,14,2,2
88,10,2001,Nissan,S15,34,2,6,8,14,2,2
89,7,2014,Nissan,Sentra,30,4,2,8,12,0,4
90,114,2010,Volkswagen,Gti,26,2,4,8,10,0,2
91,34,2010,Honda,Fit,18,0,0,8,8,2,0
92,79,1993,Mazda,Miata,18,0,0,8,8,0,2
93,230,2004,Acura,Tsx,20,0,4,8,6,0,2
94,14,1990,Nissan,Skyline,26,6,4,8,6,0,2
95,219,2016,Ford,Focus rs,26,6,6,8,4,2,0
96,5,2003,Acura,Rsx,50,6,6,6,24,4,4
97,122,2011,Infiniti,M37s,44,2,8,6,24,0,4
98,141,1993,Mazda,Miata,26,0,0,6,18,0,2
99,104,2014,Honda,Civic si,48,6,14,6,16,4,2
100,46,2008,Volkswagen,R32,32,2,8,6,14,2,0
101,181,2003,Volkswagen,Gti,30,4,4,6,14,0,2
102,49,1997,Acura,Integra,42,4,12,6,12,4,4
103,242,2014,Nissan,Maxima,26,0,6,6,12,0,2
104,2,2016,Bmw,M2,24,2,2,6,12,0,2
105,226,2008,Honda,Accord,18,0,0,6,12,0,0
106,120,2014,Ford,Focus st,30,6,4,6,10,2,2
107,93,2005,Acura,TL,22,2,2,6,10,2,0
108,59,2012,Volkswagen,Golf,28,4,8,6,8,2,0
109,235,2013,Scion,Frs,20,2,2,6,8,0,2
110,116,2008,Audi,A4,28,0,10,6,6,2,4
111,95,2004,Infiniti,G35,12,0,0,6,6,0,0
112,182,2012,Volkswagen,Cc,20,4,2,6,4,2,2
113,167,2016,Ford,Mystang,20,4,4,6,4,0,2
114,190,1995,Lexus,Sc300,10,0,0,6,4,0,0
115,159,2013,Hyundai,Gen coupe,14,2,2,6,4,0,0
116,179,2004,Volkswagen,R32,38,12,14,6,2,2,2
117,69,2018,Subaru,WRX,8,0,0,6,2,0,0
118,100,2006,Volvo,S60r,22,6,8,6,2,0,0
119,162,2014,Nissan,370z,36,4,6,4,20,0,2
120,44,2018,Honda,Civic si,40,4,12,4,16,2,2
121,9,1996,Nissan,240,44,10,8,4,14,4,4
122,150,2006,Nissan,350z,22,0,4,4,12,0,2
123,163,2013,Mitsu,Ralliart,22,4,4,4,8,0,2
124,89,2014,Honda,Civic si,16,2,2,4,6,0,2
125,220,2004,Audi,A4,14,0,2,4,6,0,2
126,243,2008,Toyota,Matrix,10,0,0,4,6,0,0
127,68,2013,Nissan,Altima,10,0,0,4,4,0,2
128,67,2015,Subaru,Sti,14,2,2,4,4,0,2
129,193,2014,Nissan,Ssntra,14,0,4,4,4,0,2
130,102,2015,Honda,Accord,10,0,0,4,4,0,2
131,28,1995,Bmw,318xi,8,0,0,4,4,0,0
132,185,2013,Volkswagen,Jett,8,0,0,4,4,0,0
133,172,2014,Bmw,4,22,4,6,4,2,6,0
134,74,2015,Honda,Accord,8,0,0,4,2,0,2
135,177,2005,Volkswagen,Jetta gli,12,0,4,4,2,0,2
136,71,2008,Acura,TL,6,0,0,4,2,0,0
137,16,2008,Nissan,350z,10,2,2,4,2,0,0
138,Vip,2008,Volkswagen,Gli,16,6,4,4,0,2,0
139,237,1987,Volkswagen,Jetta,10,0,6,4,0,0,0
140,11,1991,Nissan,Skyline,30,4,4,2,16,2,2
141,17,2016,Mercedes,C43,34,6,8,2,16,0,2
142,130,2016,Honda,Civic si,24,2,4,2,16,0,0
143,4341,1992,Nissan,Rps13,32,6,6,2,14,2,2
144,186,2012,Volkswagen,Gli,14,0,2,2,4,6,0
145,108,2013,Audi,S4,14,4,0,2,4,2,2
146,183,2005,Volkswagen,Jetta,16,4,4,2,4,0,2
147,212,2001,Lexus,Is300,6,0,0,2,4,0,0
148,42,2001,Dodge,Viper,8,0,2,2,2,2,0
149,86,1996,Volkswagen,Jetta,8,0,4,2,2,0,0
150,75,2012,Subaru,WRX,6,0,2,2,2,0,0
151,184,2010,Volkswagen,Cc,8,0,4,2,2,0,0
152,111,2007,Bmw,328i,10,4,0,2,0,0,4
153,187,2007,Subaru,Legacy,26,6,4,0,12,2,2
154,4,2007,Honda,Civic,14,0,2,0,12,0,0
155,94,2004,Volkswagen,Gti,10,2,0,0,6,0,2
156,64,2004,Subaru,Forester,6,0,0,0,6,0,0
157,40,2007,Subaru,Legacy,6,0,0,0,6,0,0
158,138,1990,Mazda,Miata,10,0,4,0,6,0,0
159,76,2005,Subaru,Sti,12,4,2,0,4,2,0
160,96,2017,Volkswagen,Gti,10,2,2,0,4,0,2
161,72,2016,Honda,Civic si,4,0,0,0,4,0,0
162,1,2012,Subaru,WRX,6,2,0,0,2,2,0
163,66,2010,Volkswagen,Gti,4,0,2,0,2,0,0
164,197,2010,Audi,A4,2,0,0,0,2,0,0
165,174,2006,Acura,Rsx,4,0,2,0,2,0,0
166,70,2014,Honda,Civic,0,0,0,0,0,0,0
167,101,2014,Honda,Civic,0,0,0,0,0,0,0
168,0,2015,Chevy,Camaro,0,0,0,0,0,0,0
